FBgn0051390	FBgn0263933
FBgn0051390	FBgn0052133
FBgn0051390	FBgn0287454
FBgn0051390	FBgn0085188
FBgn0051390	FBgn0052479
FBgn0030720	FBgn0032408
FBgn0030720	FBgn0032404
FBgn0030720	FBgn0051694
FBgn0030720	FBgn0038746
FBgn0030720	FBgn0037489
FBgn0030720	FBgn0038473
FBgn0030720	FBgn0284246
FBgn0030720	FBgn0038810
FBgn0030720	FBgn0038989
FBgn0030720	FBgn0038535
FBgn0030720	FBgn0266581
FBgn0030720	FBgn0037899
FBgn0030720	FBgn0261560
FBgn0030720	FBgn0052344
FBgn0030720	FBgn0038472
FBgn0030720	FBgn0262519
FBgn0030720	FBgn0038964
FBgn0030720	FBgn0032919
FBgn0030720	FBgn0033741
FBgn0030720	FBgn0034243
FBgn0003300	FBgn0013755
FBgn0003300	FBgn0013753
FBgn0003300	FBgn0010622
FBgn0003300	FBgn0013764
FBgn0003300	FBgn0033846
FBgn0003300	FBgn0031090
FBgn0003300	FBgn0038197
FBgn0015477	FBgn0264978
FBgn0015477	FBgn0036643
FBgn0015477	FBgn0266186
FBgn0015477	FBgn0034913
FBgn0015477	FBgn0266720
FBgn0015477	FBgn0264816
FBgn0260655	FBgn0266724
FBgn0260655	FBgn0260861
FBgn0260655	FBgn0266722
FBgn0260655	FBgn0266723
FBgn0260655	FBgn0260860
FBgn0260655	FBgn0260859
FBgn0260655	FBgn0286567
FBgn0051549	FBgn0051549
FBgn0029118	FBgn0035147
FBgn0029118	FBgn0037643
FBgn0029118	FBgn0261268
FBgn0029118	FBgn0037894
FBgn0029118	FBgn0283427
FBgn0029118	FBgn0037551
FBgn0029118	FBgn0032444
FBgn0029118	FBgn0039562
FBgn0029118	FBgn0284436
FBgn0029118	FBgn0030993
FBgn0029118	FBgn0034245
FBgn0029118	FBgn0053303
FBgn0029118	FBgn0285947
FBgn0029118	FBgn0040038
FBgn0029118	FBgn0050489
FBgn0029118	FBgn0040206
FBgn0029118	FBgn0086443
FBgn0029118	FBgn0250814
FBgn0029118	FBgn0039580
FBgn0029118	FBgn0285937
FBgn0029118	FBgn0032020
FBgn0029118	FBgn0263006
FBgn0029118	FBgn0031263
FBgn0029118	FBgn0266411
FBgn0029118	FBgn0037728
FBgn0029118	FBgn0032456
FBgn0029118	FBgn0266580
FBgn0029118	FBgn0032643
FBgn0029118	FBgn0029975
FBgn0029118	FBgn0037632
FBgn0029118	FBgn0034277
FBgn0029118	FBgn0283469
FBgn0029118	FBgn0287720
FBgn0029118	FBgn0035811
FBgn0029118	FBgn0031643
FBgn0029118	FBgn0039130
FBgn0029118	FBgn0266449
FBgn0029118	FBgn0033482
FBgn0029118	FBgn0263598
